230324,230403,230411,230415,230417,230426,230429,230430,230501,230518,230604,230608,230611,230623,230626,230627,230708,230715,230726
0.166430473327637,0.171280637383461,0.212141737341881,0.18459951877594,0.216408997774124,0.254514664411545,0.244520552456379,0.234526440501213,0.293552994728088,0.431912928819656,0.584660053253174,0.656046450138092,0.687388360500336,0.628778100013733,0.57016783952713,0.530490100383759,0.478146970272064,0.479504764080048,0.304123282432556
0.168220192193985,0.168932929635048,0.217020362615585,0.192362442612648,0.217003211379051,0.284095495939255,0.253190524876118,0.222285553812981,0.25006827712059,0.497661679983139,0.650529325008392,0.682742714881897,0.699487447738647,0.6469267606735225,0.594366073608398,0.553252339363098,0.518875122070312,0.497897326946259,0.321613848209381
0.168784335255623,0.17085525393486,0.20370751619339,0.208490908145905,0.232773929834366,0.268472373485565,0.241249345242977,0.214026317000389,0.242300942540169,0.475793927907944,0.656599819660187,0.706595003604889,0.713598966598511,0.6548521518707275,0.596105337142944,0.553057789802551,0.497296512126923,0.508914172649384,0.323646634817123
0.170664444565773,0.174151703715324,0.212463781237602,0.223413735628128,0.267696022987366,0.316623359918594,0.290922150015831,0.265220940113068,0.275672197341919,0.595450818538666,0.767037987709045,0.773102700710297,0.747195065021515,0.68675833940506,0.626321613788605,0.582625031471252,0.515868484973907,0.526304304599762,0.340403527021408
0.167117163538933,0.184480935335159,0.216802179813385,0.221310630440712,0.265009224414825,0.325096666812897,0.30205874145031,0.279020816087723,0.302319824695587,0.60111927986145,0.781916677951813,0.797858595848083,0.763705313205719,0.6936807334423065,0.623656153678894,0.578045964241028,0.508992671966553,0.520130693912506,0.343519479036331
0.17040890455246,0.177621498703957,0.21265035867691,0.222408711910248,0.258937418460846,0.310969471931458,0.286090731620789,0.26121199131012,0.289217859506607,0.583752810955048,0.768822014331818,0.776867270469666,0.74910295009613,0.6836639046669005,0.618224859237671,0.575779557228088,0.513288915157318,0.521713972091675,0.345765113830566
0.169186070561409,0.179169163107872,0.217586934566498,0.222946852445602,0.26839691400528,0.31891056895256,0.293191239237785,0.26747190952301,0.294421285390854,0.598373889923096,0.78869092464447,0.806880593299866,0.774036049842834,0.7096854150295255,0.645334780216217,0.600473940372467,0.521549999713898,0.545860469341278,0.356411427259445
0.16871902346611,0.176617920398712,0.214074596762657,0.214874401688576,0.256771951913834,0.302825421094894,0.27979035675525654,0.256755292415619,0.279501259326935,0.564004182815552,0.771496295928955,0.792106449604034,0.758216619491577,0.6989535987377165,0.639690577983856,0.593407273292542,0.537953317165375,0.543494462966919,0.351481854915619
0.168178856372833,0.177693158388138,0.209522739052773,0.21712937951088,0.249803960323334,0.297854661941528,0.267226681113243,0.236598700284958,0.25486621260643,0.555162668228149,0.741189062595367,0.752093195915222,0.736793994903564,0.689481675624847,0.64216935634613,0.595646262168884,0.547380387783051,0.570948660373688,0.361796468496323
0.163778185844421,0.17195688188076,0.199873238801956,0.210128739476204,0.248872220516205,0.292160779237747,0.277020514011383,0.261880248785019,0.286729633808136,0.595479249954224,0.799212098121643,0.812848210334778,0.797670722007751,0.741103112697601,0.684535503387451,0.637193977832794,0.573040902614594,0.596518754959106,0.364940255880356
0.161160558462143,0.165624365210533,0.186271131038666,0.1918705701828,0.220241844654083,0.25180259346962,0.24044868350028997,0.22909477353096,0.260250896215439,0.513442814350128,0.742751777172089,0.774366915225983,0.766998827457428,0.71590119600296,0.664803564548492,0.620219945907593,0.556484460830688,0.586617231369019,0.359772652387619
0.158680453896523,0.15961267054081,0.182301104068756,0.184891521930695,0.216384470462799,0.237247824668884,0.22120112925767899,0.205154433846474,0.2248365432024,0.467796504497528,0.709043443202972,0.742235481739044,0.744693756103516,0.703330308198929,0.661966860294342,0.621279239654541,0.562285900115967,0.60185170173645,0.363027989864349
0.157012268900871,0.159428983926773,0.186891138553619,0.180234044790268,0.213507607579231,0.249787345528603,0.2276036739349365,0.20542000234127,0.226759254932404,0.469338774681091,0.713789463043213,0.737698376178741,0.743047773838043,0.7061253190040585,0.669202864170074,0.628137648105621,0.571734368801117,0.599464356899261,0.370540797710419
